                                                                     
   wavelen         flux     sky_flux     flux_unc  xpixel    ypixel     response   flag 
   7190.2407  6.37714e-18  2.23424e-17  7.49959e-19    1539   440.485  2.63401e+16  0     
   7191.4282  5.28419e-18  2.21142e-17  7.33325e-19    1540   440.487  2.64046e+16  0     
   7192.6157  5.31020e-18  2.21326e-17  7.31467e-19    1541   440.489  2.65604e+16  0     
   7193.8032  5.43858e-18  2.17973e-17  7.25238e-19    1542   440.490  2.68099e+16  0     
   7194.9907  5.38034e-18  2.18591e-17  7.24874e-19    1543   440.492  2.68372e+16  0     
   7196.1787  5.73983e-18  2.22005e-17  7.35210e-19    1544   440.494  2.67021e+16  0     
   7197.3662  5.41846e-18  2.30363e-17  7.44044e-19    1545   440.496  2.65205e+16  0     
   7198.5542  6.99846e-18  2.25207e-17  7.56407e-19    1546   440.498  2.65218e+16  0     
   7199.7417  5.67597e-18  2.23916e-17  7.39950e-19    1547   440.500  2.64906e+16  0     
   7200.9297  5.12139e-18  2.31376e-17  7.42411e-19    1548   440.502  2.64774e+16  0     
   7202.1172  5.92938e-18  2.19924e-17  7.36498e-19    1549   440.503  2.66031e+16  0     
   7203.3052  4.22571e-18  2.22948e-17  7.15392e-19    1550   440.505  2.68966e+16  0     
   7204.4927  6.88994e-18  2.17608e-17  7.36368e-19    1551   440.507  2.71766e+16  0     
   7205.6807  5.48966e-18  2.21593e-17  7.21394e-19    1552   440.509  2.74020e+16  0     
   7206.8687  5.56457e-18  2.20140e-17  7.16257e-19    1553   440.511  2.77023e+16  0     
   7208.0566  5.59665e-18  2.25114e-17  7.18258e-19    1554   440.513  2.79940e+16  0     
   7209.2446  5.18592e-18  2.23929e-17  7.08922e-19    1555   440.515  2.82252e+16  0     
   7210.4326  6.09840e-18  2.21027e-17  7.11271e-19    1556   440.517  2.85744e+16  0     
   7211.6206  6.04711e-18  2.14793e-17  6.99241e-19    1557   440.518  2.88955e+16  0     
   7212.8086  5.62067e-18  2.17137e-17  6.94269e-19    1558   440.520  2.91056e+16  0     
   7213.9966  6.35964e-18  2.16523e-17  7.01326e-19    1559   440.522  2.91557e+16  0     
   7215.1846  5.64342e-18  2.11469e-17  6.86385e-19    1560   440.524  2.92309e+16  0     
   7216.3726  5.78157e-18  2.16875e-17  6.93757e-19    1561   440.526  2.92629e+16  0     
   7217.5605  6.50050e-18  2.21364e-17  7.07371e-19    1562   440.528  2.92308e+16  0     
   7218.7485  5.80766e-18  2.31606e-17  7.11256e-19    1563   440.530  2.92168e+16  0     
   7219.9370  6.37369e-18  2.40794e-17  7.27291e-19    1564   440.532  2.92402e+16  0     
   7221.1250  6.27434e-18  2.46735e-17  7.32788e-19    1565   440.533  2.92304e+16  0     
   7222.3130  6.19148e-18  2.56092e-17  7.42918e-19    1566   440.535  2.91603e+16  0     
   7223.5015  5.61682e-18  2.56533e-17  7.38399e-19    1567   440.537  2.90751e+16  0     
   7224.6895  5.83495e-18  2.60957e-17  7.45364e-19    1568   440.539  2.90839e+16  0     
   7225.8779  5.30168e-18  2.58845e-17  7.37793e-19    1569   440.541  2.90534e+16  0     
   7227.0659  6.01516e-18  2.63802e-17  7.53095e-19    1570   440.543  2.88859e+16  0     
   7228.2544  5.00855e-18  2.66254e-17  7.48692e-19    1571   440.545  2.86207e+16  0     
   7229.4429  6.43931e-18  2.68545e-17  7.70359e-19    1572   440.547  2.83507e+16  0     
   7230.6309  6.05929e-18  2.71441e-17  7.74062e-19    1573   440.549  2.80366e+16  0     
   7231.8193  5.63471e-18  2.80494e-17  7.83414e-19    1574   440.550  2.77572e+16  0     
   7233.0078  5.52756e-18  3.50654e-17  8.55643e-19    1575   440.552  2.76456e+16  0     
   7234.1963  6.86053e-18  5.21787e-17  1.02127e-18    1576   440.554  2.75960e+16  0     
   7235.3848  5.94359e-18  8.35712e-17  1.24631e-18    1577   440.556  2.76130e+16  0     
   7236.5732  7.39239e-18  1.20218e-16  1.47802e-18    1578   440.558  2.77050e+16  0     
   7237.7617  5.63666e-18  1.56524e-16  1.66009e-18    1579   440.560  2.77642e+16  0     
   7238.9502  1.83416e-18  1.90402e-16  1.80789e-18    1580   440.562  2.76716e+16  0     
   7240.1387  1.05711e-17  2.15943e-16  1.96275e-18    1581   440.564  2.75978e+16  0     
   7241.3271  9.08950e-18  2.33158e-16  2.03134e-18    1582   440.566  2.75316e+16  0     
   7242.5156  6.48638e-18  2.30384e-16  2.00914e-18    1583   440.567  2.75268e+16  0     
   7243.7041  7.54805e-18  2.19268e-16  1.95962e-18    1584   440.569  2.77207e+16  0     
   7244.8931  5.81549e-18  1.97329e-16  1.84625e-18    1585   440.571  2.80102e+16  0     
   7246.0815  5.05208e-18  1.65009e-16  1.68588e-18    1586   440.573  2.82003e+16  0     
   7247.2700  4.95373e-18  1.30319e-16  1.50775e-18    1587   440.575  2.81730e+16  0     
   7248.4590  6.37117e-18  9.85913e-17  1.33491e-18    1588   440.577  2.80691e+16  0     
   7249.6475  6.48565e-18  7.87425e-17  1.20874e-18    1589   440.579  2.79845e+16  0     
   7250.8364  7.33447e-18  6.78457e-17  1.13982e-18    1590   440.581  2.78940e+16  0     
   7252.0249  6.07174e-18  6.37928e-17  1.10236e-18    1591   440.583  2.78011e+16  0     
   7253.2139  7.78729e-18  6.26099e-17  1.10593e-18    1592   440.584  2.78222e+16  0     
   7254.4028  5.60641e-18  5.86210e-17  1.05204e-18    1593   440.586  2.81501e+16  0     
   7255.5913  6.67970e-18  5.07832e-17  9.93139e-19    1594   440.588  2.84001e+16  0     
   7256.7803  6.95558e-18  4.28576e-17  9.26883e-19    1595   440.590  2.84787e+16  0     
   7257.9692  7.37496e-18  3.69772e-17  8.78020e-19    1596   440.592  2.84582e+16  0     
   7259.1582  6.81418e-18  3.27707e-17  8.31917e-19    1597   440.594  2.85073e+16  0     
   7260.3467  6.31051e-18  3.01078e-17  8.00397e-19    1598   440.596  2.85083e+16  0     
   7261.5356  6.79071e-18  2.92555e-17  7.98146e-19    1599   440.598  2.84068e+16  0     
   7262.7246  5.84486e-18  3.00031e-17  7.98585e-19    1600   440.600  2.82445e+16  0     
   7263.9136  6.85484e-18  3.11564e-17  8.22342e-19    1601   440.602  2.81259e+16  0     
   7265.1025  6.05485e-18  3.23320e-17  8.24454e-19    1602   440.604  2.82301e+16  0     
   7266.2915  7.16659e-18  3.37067e-17  8.44197e-19    1603   440.605  2.85201e+16  0     
   7267.4810  6.60333e-18  3.47828e-17  8.46170e-19    1604   440.607  2.87062e+16  0     
   7268.6699  7.51587e-18  3.70082e-17  8.75912e-19    1605   440.609  2.86848e+16  0     
   7269.8589  6.68835e-18  4.88094e-17  9.73518e-19    1606   440.611  2.85867e+16  0     
   7271.0479  8.67086e-18  8.28264e-17  1.24158e-18    1607   440.613  2.83931e+16  0     
   7272.2373  8.85899e-18  1.37608e-16  1.57002e-18    1608   440.615  2.80868e+16  0     
   7273.4263  7.41581e-18  1.93453e-16  1.84643e-18    1609   440.617  2.77003e+16  0     
   7274.6157  1.33510e-17  2.39309e-16  2.07985e-18    1610   440.619  2.73786e+16  0     
   7275.8047  4.52222e-18  2.61234e-16  2.14342e-18    1611   440.621  2.71013e+16  0     
   7276.9941  6.30068e-18  2.47867e-16  2.09951e-18    1612   440.623  2.70307e+16  0     
   7278.1831  7.07989e-18  2.04164e-16  1.90810e-18    1613   440.625  2.72641e+16  0     
   7279.3726  5.59661e-18  1.60100e-16  1.68056e-18    1614   440.626  2.76732e+16  0     
   7280.5615  5.15230e-18  1.32547e-16  1.52396e-18    1615   440.628  2.80631e+16  0     
   7281.7510  5.09848e-18  1.19098e-16  1.43987e-18    1616   440.630  2.84128e+16  0     
   7282.9404  7.38856e-18  1.15634e-16  1.42576e-18    1617   440.632  2.87034e+16  0     
   7284.1294  6.85182e-18  1.13815e-16  1.41145e-18    1618   440.634  2.87401e+16  0     
   7285.3188  8.60613e-18  1.05731e-16  1.38111e-18    1619   440.636  2.84869e+16  0     
   7286.5083  6.73095e-18  8.75474e-17  1.26061e-18    1620   440.638  2.83537e+16  0     
   7287.6978  6.26236e-18  6.61386e-17  1.11148e-18    1621   440.640  2.82773e+16  0     
   7288.8872  8.19222e-18  5.00571e-17  1.00216e-18    1622   440.642  2.82603e+16  0     
   7290.0767  7.07603e-18  4.12373e-17  9.16637e-19    1623   440.644  2.83027e+16  0     
   7291.2661  8.54238e-18  4.02080e-17  9.18185e-19    1624   440.646  2.84393e+16  0     
   7292.4556  6.09818e-18  4.43549e-17  9.32790e-19    1625   440.648  2.84605e+16  0     
   7293.6450  7.51442e-18  4.82107e-17  9.76123e-19    1626   440.649  2.85469e+16  0     
   7294.8345  6.57381e-18  5.08513e-17  9.85768e-19    1627   440.651  2.87888e+16  0     
   7296.0244  7.43835e-18  4.95051e-17  9.77792e-19    1628   440.653  2.90158e+16  0     
   7297.2139  5.80222e-18  4.84376e-17  9.54368e-19    1629   440.655  2.90801e+16  0     
   7298.4033  6.50321e-18  4.84487e-17  9.60761e-19    1630   440.657  2.90528e+16  0     
   7299.5933  8.74960e-18  5.46061e-17  1.02981e-18    1631   440.659  2.89604e+16  0     
   7300.7827  6.78393e-18  6.20452e-17  1.07302e-18    1632   440.661  2.88788e+16  0     
   7301.9727  8.24344e-18  6.89344e-17  1.13479e-18    1633   440.663  2.88243e+16  0     
   7303.1621  5.80779e-18  7.37707e-17  1.15220e-18    1634   440.665  2.87979e+16  0.2   
   7304.3521  4.62449e-18  7.23150e-17  1.13347e-18    1635   440.667  2.88063e+16  0.2   
   7305.5415  7.53914e-18  6.27791e-17  1.08438e-18    1636   440.669  2.88640e+16  0.3   
   7306.7314  5.99572e-18  5.23656e-17  9.89618e-19    1637   440.671  2.89976e+16  0.3   
   7307.9214  6.85561e-18  4.35069e-17  9.21367e-19    1638   440.673  2.90857e+16  0.3   
   7309.1108  5.05562e-18  4.00602e-17  8.74223e-19    1639   440.675  2.91264e+16  0.3   
   7310.3008  6.25200e-18  5.13590e-17  9.80626e-19    1640   440.676  2.91625e+16  0.3   
   7311.4907  6.62317e-18  8.30655e-17  1.21138e-18    1641   440.678  2.92286e+16  0.4   
   7312.6807  8.43578e-18  1.25727e-16  1.47491e-18    1642   440.680  2.91828e+16  0.4   
   7313.8706  8.32918e-18  1.66810e-16  1.68525e-18    1643   440.682  2.90349e+16  0.4   
   7315.0601  8.75616e-18  1.98664e-16  1.83580e-18    1644   440.684  2.89041e+16  0.3   
   7316.2505  8.19108e-18  2.10167e-16  1.88086e-18    1645   440.686  2.89662e+16  0.3   
   7317.4404  8.06549e-18  1.90805e-16  1.79079e-18    1646   440.688  2.91377e+16  0.3   
   7318.6304  6.64655e-18  1.52364e-16  1.59753e-18    1647   440.690  2.93786e+16  0.3   
   7319.8203  8.98854e-18  1.10903e-16  1.38680e-18    1648   440.692  2.95644e+16  0.3   
   7321.0103  7.66350e-18  7.60302e-17  1.16268e-18    1649   440.694  2.96605e+16  0.3   
   7322.2002  7.85977e-18  5.24810e-17  9.94051e-19    1650   440.696  2.96369e+16  0.3   
   7323.3901  8.14192e-18  4.58991e-17  9.42248e-19    1651   440.698  2.96971e+16  0.3   
   7324.5806  7.50320e-18  5.65830e-17  1.01983e-18    1652   440.700  2.98171e+16  0.3   
   7325.7705  8.02310e-18  7.50750e-17  1.15504e-18    1653   440.702  2.98412e+16  0.3   
   7326.9604  9.14814e-18  9.31328e-17  1.27906e-18    1654   440.704  2.97656e+16  0.3   
   7328.1509  8.80120e-18  1.06552e-16  1.35469e-18    1655   440.706  2.98310e+16  0.3   
   7329.3408  6.99587e-18  1.09181e-16  1.35486e-18    1656   440.707  3.00265e+16  0.4   
   7330.5312  8.83524e-18  9.80806e-17  1.29905e-18    1657   440.709  3.01187e+16  0.4   
   7331.7212  9.54453e-18  7.84837e-17  1.18261e-18    1658   440.711  3.00900e+16  0.4   
   7332.9116  6.63988e-18  5.93594e-17  1.03132e-18    1659   440.713  2.99819e+16  0.3   
   7334.1016  8.67860e-18  4.92639e-17  9.69350e-19    1660   440.715  2.99689e+16  0.3   
   7335.2920  7.84904e-18  6.26074e-17  1.06390e-18    1661   440.717  2.99960e+16  0.3   
   7336.4824  7.14914e-18  1.02567e-16  1.31667e-18    1662   440.719  3.00669e+16  0     
   7337.6729  6.39207e-18  1.51580e-16  1.57244e-18    1663   440.721  3.01158e+16  0     
   7338.8633  8.02614e-18  1.93471e-16  1.76872e-18    1664   440.723  3.02422e+16  0     
   7340.0532  7.97378e-18  2.17732e-16  1.87040e-18    1665   440.725  3.02472e+16  0     
   7341.2437  6.14340e-18  2.16167e-16  1.85717e-18    1666   440.727  3.02240e+16  0     
   7342.4341  6.56270e-18  1.84268e-16  1.72172e-18    1667   440.729  3.02498e+16  0     
   7343.6245  8.98704e-18  1.34849e-16  1.49805e-18    1668   440.731  3.02622e+16  0     
   7344.8149  7.77325e-18  9.01537e-17  1.24206e-18    1669   440.733  3.02449e+16  0     
   7346.0054  7.94832e-18  5.88350e-17  1.03371e-18    1670   440.735  3.01753e+16  0     
   7347.1958  7.50334e-18  4.05803e-17  8.84845e-19    1671   440.737  3.01279e+16  0     
   7348.3867  7.82891e-18  3.37758e-17  8.27864e-19    1672   440.739  3.00467e+16  0     
   7349.5771  8.47762e-18  3.18020e-17  8.13950e-19    1673   440.741  3.01499e+16  0     
   7350.7676  8.31920e-18  3.13976e-17  8.06629e-19    1674   440.743  3.02897e+16  0     
   7351.9580  8.23937e-18  3.23672e-17  8.13851e-19    1675   440.745  3.03711e+16  0     
   7353.1489  6.96719e-18  3.89794e-17  8.62492e-19    1676   440.746  3.03657e+16  0     
   7354.3394  7.01909e-18  5.23997e-17  9.74714e-19    1677   440.748  3.03420e+16  0     
   7355.5298  1.06177e-17  6.59215e-17  1.10076e-18    1678   440.750  3.03326e+16  0     
   7356.7207  1.04337e-17  7.78251e-17  1.17956e-18    1679   440.752  3.03155e+16  0     
   7357.9111  6.95933e-18  8.55856e-17  1.20611e-18    1680   440.754  3.03582e+16  0     
   7359.1021  8.98960e-18  8.45245e-17  1.21172e-18    1681   440.756  3.03829e+16  0     
   7360.2925  1.02462e-17  7.29334e-17  1.14424e-18    1682   440.758  3.04166e+16  0     
   7361.4834  6.90078e-18  5.93822e-17  1.02618e-18    1683   440.760  3.03906e+16  0     
   7362.6743  7.70375e-18  5.10468e-17  9.71009e-19    1684   440.762  3.02503e+16  0     
   7363.8652  7.03009e-18  5.96990e-17  1.03394e-18    1685   440.764  3.01397e+16  0     
   7365.0557  7.94765e-18  8.78787e-17  1.23195e-18    1686   440.766  3.01066e+16  0     
   7366.2466  8.67261e-18  1.21051e-16  1.42455e-18    1687   440.768  3.02462e+16  0     
   7367.4375  1.10295e-17  1.48409e-16  1.57400e-18    1688   440.770  3.03267e+16  0     
   7368.6284  7.20716e-18  1.65527e-16  1.63814e-18    1689   440.772  3.02925e+16  0     
   7369.8193  5.20463e-18  1.63666e-16  1.62277e-18    1690   440.774  3.01914e+16  0     
   7371.0103  9.64909e-18  1.37435e-16  1.51397e-18    1691   440.776  3.02847e+16  0     
   7372.2012  9.48739e-18  1.01942e-16  1.31909e-18    1692   440.778  3.04041e+16  0     
   7373.3921  5.93074e-18  7.07340e-17  1.09973e-18    1693   440.780  3.04344e+16  0     
   7374.5830  7.01317e-18  4.86224e-17  9.42301e-19    1694   440.782  3.04858e+16  0     
   7375.7739  6.97854e-18  3.51074e-17  8.25595e-19    1695   440.784  3.05093e+16  0     
   7376.9648  7.30158e-18  2.95180e-17  7.76246e-19    1696   440.786  3.04684e+16  0     
   7378.1558  8.34348e-18  2.72101e-17  7.64181e-19    1697   440.788  3.04368e+16  0     
   7379.3472  8.43034e-18  2.59781e-17  7.52021e-19    1698   440.790  3.04877e+16  0     
   7380.5381  7.60506e-18  2.54950e-17  7.38386e-19    1699   440.792  3.05112e+16  0     
   7381.7290  9.11030e-18  2.54230e-17  7.52614e-19    1700   440.794  3.05379e+16  0     
   7382.9204  9.00147e-18  2.46488e-17  7.44251e-19    1701   440.796  3.04935e+16  0     
   7384.1113  8.51560e-18  2.49699e-17  7.42239e-19    1702   440.798  3.05187e+16  0     
   7385.3027  7.10298e-18  2.69952e-17  7.47879e-19    1703   440.800  3.05637e+16  0     
   7386.4937  8.57397e-18  3.14267e-17  8.05934e-19    1704   440.802  3.05285e+16  0     
   7387.6846  8.96569e-18  4.17188e-17  9.01116e-19    1705   440.804  3.05120e+16  0     
   7388.8760  6.69353e-18  5.19481e-17  9.64682e-19    1706   440.806  3.05788e+16  0     
   7390.0674  7.75613e-18  6.13864e-17  1.04341e-18    1707   440.808  3.06029e+16  0     
   7391.2583  7.97500e-18  6.70096e-17  1.08478e-18    1708   440.810  3.06116e+16  0     
   7392.4497  7.87802e-18  6.57858e-17  1.07534e-18    1709   440.812  3.06218e+16  0     
   7393.6411  9.38531e-18  5.90258e-17  1.03797e-18    1710   440.814  3.06099e+16  0     
   7394.8325  8.06713e-18  4.98185e-17  9.58316e-19    1711   440.815  3.06042e+16  0     
   7396.0239  8.63373e-18  4.82664e-17  9.50125e-19    1712   440.817  3.06277e+16  0     
   7397.2148  6.37404e-18  6.05471e-17  1.02627e-18    1713   440.819  3.06549e+16  0     
   7398.4062  8.23343e-18  7.99865e-17  1.17311e-18    1714   440.821  3.06270e+16  0     
   7399.5977  9.20181e-18  9.71729e-17  1.28530e-18    1715   440.823  3.06024e+16  0     
   7400.7891  7.91097e-18  1.10358e-16  1.35214e-18    1716   440.825  3.06619e+16  0     
   7401.9805  7.38012e-18  1.11891e-16  1.35703e-18    1717   440.827  3.06927e+16  0     
   7403.1719  7.26639e-18  9.96535e-17  1.28630e-18    1718   440.829  3.07044e+16  0     
   7404.3633  1.03652e-17  7.70791e-17  1.16635e-18    1719   440.831  3.07162e+16  0     
   7405.5552  8.58762e-18  5.51826e-17  1.00158e-18    1720   440.833  3.07278e+16  0     
   7406.7466  7.45663e-18  3.92690e-17  8.63787e-19    1721   440.835  3.07369e+16  0     
   7407.9380  9.22650e-18  2.95423e-17  7.91288e-19    1722   440.837  3.07435e+16  0     
   7409.1294  8.33542e-18  2.68168e-17  7.56002e-19    1723   440.839  3.07504e+16  0     
   7410.3213  8.48202e-18  2.64378e-17  7.53578e-19    1724   440.841  3.07585e+16  0     
   7411.5127  7.55720e-18  2.68296e-17  7.48116e-19    1725   440.843  3.07676e+16  0     
   7412.7041  7.94045e-18  2.69868e-17  7.53458e-19    1726   440.845  3.07732e+16  0     
   7413.8960  8.28769e-18  2.65299e-17  7.52221e-19    1727   440.847  3.07840e+16  0     
   7415.0874  7.50607e-18  2.64985e-17  7.43887e-19    1728   440.849  3.07965e+16  0     
   7416.2793  9.01281e-18  2.56477e-17  7.50338e-19    1729   440.851  3.08078e+16  0     
   7417.4712  6.70409e-18  2.52251e-17  7.22354e-19    1730   440.853  3.08167e+16  0     
   7418.6626  7.48255e-18  2.48967e-17  7.26943e-19    1731   440.855  3.08228e+16  0     
   7419.8545  7.93109e-18  2.50416e-17  7.32972e-19    1732   440.857  3.08287e+16  0     
   7421.0459  8.07066e-18  2.48493e-17  7.32324e-19    1733   440.859  3.08371e+16  0     
   7422.2378  8.36196e-18  2.46041e-17  7.32645e-19    1734   440.861  3.08490e+16  0     
   7423.4297  9.40499e-18  2.60408e-17  7.57502e-19    1735   440.863  3.08577e+16  0     
   7424.6216  8.99832e-18  2.90574e-17  7.82866e-19    1736   440.865  3.08618e+16  0     
   7425.8135  8.89623e-18  3.47847e-17  8.34933e-19    1737   440.867  3.08680e+16  0     
   7427.0049  8.67873e-18  3.93983e-17  8.73389e-19    1738   440.869  3.08772e+16  0     
   7428.1968  9.94357e-18  4.35390e-17  9.18500e-19    1739   440.871  3.08847e+16  0     
   7429.3887  9.86170e-18  4.54300e-17  9.33060e-19    1740   440.873  3.08901e+16  0     
   7430.5806  9.99461e-18  4.39941e-17  9.22435e-19    1741   440.875  3.08965e+16  0     
   7431.7725  7.97753e-18  4.00673e-17  8.72713e-19    1742   440.877  3.09040e+16  0     
   7432.9648  7.31116e-18  4.07247e-17  8.72536e-19    1743   440.879  3.09108e+16  0     
   7434.1567  1.01129e-17  4.61396e-17  9.40314e-19    1744   440.881  3.09172e+16  0     
   7435.3486  9.54593e-18  5.41545e-17  9.97760e-19    1745   440.883  3.09229e+16  0     
   7436.5405  8.63457e-18  6.28602e-17  1.05452e-18    1746   440.885  3.09283e+16  0     
   7437.7324  8.46902e-18  6.71233e-17  1.08313e-18    1747   440.887  3.09332e+16  0     
   7438.9248  7.61648e-18  6.68178e-17  1.07501e-18    1748   440.889  3.09380e+16  0     
   7440.1167  8.57133e-18  5.84219e-17  1.02183e-18    1749   440.891  3.09424e+16  0     
